# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: slimfly100.cscs.ch
# Release : 3.10.0-1160.15.2.el7.x86_64
# Version : #1 SMP Wed Feb 3 15:06:38 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 10.934632 
# Number of iterations (recorded+unrecorded): 3864123130 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
1118878561.88	3619.36
1119878452.01	1946.36
1120878340.31	1957.30
1121878239.55	1962.77
1122878133.32	1951.83
1123878016.16	1968.23
1124877913.58	1970.06
1125877800.06	2412.91
1126877699.30	1955.48
1127877585.78	1955.48
1128877472.26	1948.19
1129877375.14	1951.83
1130877256.15	1966.41
1131877151.75	1960.94
1132877043.70	1946.36
1133876932.00	1971.88
1134876833.06	1970.06
1135876721.36	1948.19
1136876611.49	2312.67
1137876508.91	1980.99
1138876395.39	1950.01
1139876287.34	1959.12
1140876177.46	1957.30
1141876063.94	1953.65
1142875959.54	1946.36
1143875849.66	1966.41
1144875745.26	1970.06
1145875633.56	1953.65
1146875529.15	1964.59
1147875424.75	5735.21
1148875302.12	1942.72
1149875197.71	1968.23
1150875084.19	3896.37
1151874977.96	2044.78
1152874877.20	1957.30
1153874765.50	1970.06
1154874664.74	4681.85
1155874545.76	1950.01
1156874437.70	1970.06
1157874326.01	1953.65
1158874221.60	2442.07
1159874113.55	1962.77
1160874005.50	1962.77
1161873899.27	5232.22
1162873789.40	1964.59
1163873683.17	1960.94
1164873575.11	1953.65
1165873457.95	1960.94
1166873360.83	1971.88
1167873238.20	1944.54
1168873135.62	5600.35
1169873023.92	1960.94
1170872914.05	1948.19
1171872815.11	1935.43
1172872705.24	1960.94
1173872597.18	1971.88
1174872498.24	1950.01
1175872379.26	5146.57
1176872269.38	1964.59
1177872163.16	2046.60
1178872055.10	1957.30
1179871943.41	2560.53
1180871829.89	1973.70
1181871730.95	1971.88
1182871621.08	5270.49
1183871513.02	1951.83
1184871394.04	1944.54
1185871293.28	1962.77
1186871187.05	1970.06
1187871075.35	1950.01
1188870967.30	1960.94
1189870870.18	5753.44
1190870751.20	1946.36
1191870652.26	1960.94
1192870531.45	1962.77
1193870425.22	1948.19
1194870328.10	1959.12
1195870205.47	1964.59
1196870101.07	4647.22
1197869996.66	1957.30
1198869884.96	1962.77
1199869778.73	1953.65
1200869661.57	2414.73
1201869549.87	1977.35
1202869445.47	1970.06
1203869346.53	4474.09
1204869227.54	1973.70
1205869132.25	1964.59
1206869026.02	1950.01
1207868905.21	1959.12
1208868806.27	1966.41
1209868703.69	1973.70
1210868582.88	5215.82
1211868469.36	1970.06
1212868368.60	1950.01
1212904882.98	147.62
1213868264.19	2662.58
1214868143.38	1960.94
1215868046.26	1966.41
1216867941.86	2068.47
1217867828.34	1962.77
1217869802.04	4614.41
1218867723.93	4147.87
1219867612.24	2068.47
1220867500.54	1962.77
1221867381.55	2343.66
1222867286.26	2068.47
1223867174.56	1988.28
1224867057.40	1966.41
1225866952.99	2073.94
1226866846.76	1966.41
1227866744.18	1968.23
1228866630.66	2068.47
1229866517.14	1951.83
1230866412.74	1964.59
1231866306.51	2084.87
1232866198.46	2314.50
1233866097.69	1977.35
1234865980.53	2081.23
1235865868.83	1948.19
1236865758.96	1955.48
1237865658.20	2083.05
1238865548.32	1950.01
1239865440.27	1966.41
1240865335.87	2079.40
1241865222.35	1966.41
1242865117.94	1955.48
1243865002.60	2323.61
1244864900.01	5283.25
1245864791.96	1953.65
1246864676.62	1951.83
1247864570.39	1968.23
1248864467.81	5254.09
1249864354.29	1959.12
1250864242.59	1960.94
1251864145.48	1951.83
1252864026.49	5339.75
1253863914.79	1959.12
1254863815.86	2411.09
1255863700.51	1962.77
1256863592.46	5117.41
1257863491.70	1942.72
1258863376.36	1940.90
1259863271.95	1959.12
1260863162.08	5277.78
1261863048.56	1964.59
1262862942.33	1964.59
1263862836.10	1960.94
1264862728.05	5664.14
1265862607.24	1951.83
1266862502.84	1977.35
1267862398.43	1950.01
1268862290.38	5124.70
1269862182.33	1968.23
1270862081.56	1951.83
1271861962.58	1955.48
1272861861.82	5275.96
1273861746.47	1970.06
1274861647.54	1939.07
1275861530.37	2432.96
1276861425.97	5286.89
1277861321.56	1950.01
1278861215.33	3014.31
1279861101.81	2061.18
1280860993.76	5341.57
1281860882.06	1966.41
1282860779.48	1960.94
1283860658.67	1946.36
1284860559.73	1946.36
1285860448.03	1973.70
1286860338.16	2438.42
1287860239.22	1964.59
1288860122.06	1960.94
1289860014.01	1964.59
1290859909.60	1951.83
1291859792.44	1959.12
1292859693.50	1962.77
1293859572.69	1946.36
1294859473.75	1959.12
1295859363.88	1960.94
1296859255.82	1940.90
1297859151.42	2319.96
1298859032.43	1962.77
1299858926.20	1942.72
1300858810.86	1953.65
1301858706.45	1968.23
1302858603.87	1957.30
1303858490.35	1957.30
1304858389.59	1980.99
1305858276.07	1964.59
1306858169.84	1948.19
1307858059.97	1955.48
1308857957.38	2314.50
1309857843.86	1953.65
1310857726.70	1970.06
1311857625.94	1971.88
1312857527.00	1948.19
1313857406.19	1942.72
1314857303.61	1973.70
1315857195.56	1966.41
1316857080.21	1940.90
1317856973.99	1959.12
1318856864.11	4096.84
1319856763.35	1944.54
1320856649.83	1964.59
1321856543.60	1960.94
1322856435.55	1944.54
1323856323.85	1960.94
1324856215.80	1968.23
1325856102.28	1946.36
1326856003.34	1960.94
1327855882.54	1968.23
1328855781.77	1950.01
1329855673.72	2307.21
1330855567.49	1975.52
1331855459.44	1962.77
1332855351.39	1950.01
1333855245.16	1960.94
1334855137.11	1962.77
1335855018.12	1946.36
1336854919.18	1964.59
1337854814.78	1957.30
1338854701.26	1948.19
1339854591.39	1962.77
1340854485.16	2319.96
1341854378.93	1948.19
1342854256.30	1946.36
1343854157.36	1959.12
1344854047.48	1962.77
1345853939.43	1944.54
1346853838.67	1964.59
1347853721.51	1951.83
1348853617.10	1950.01
1349853509.05	1957.30
1350853395.53	1955.48
1351853292.95	2298.10
1352853177.60	1970.06
1353853078.66	1973.70
1354852957.86	1946.36
1355852858.92	1946.36
1356852747.22	1964.59
1357852628.23	1957.30
1358852527.47	1962.77
1359852421.24	1962.77
1360852315.01	1959.12
1361852203.32	1950.01
1362852095.27	2321.79
1363851990.86	1964.59
1364851871.87	1955.48
1365851769.29	1957.30
1366851668.53	1966.41
1367851553.19	1942.72
1368851450.60	3608.43
1369851329.79	1962.77
1370851221.74	1951.83
1371851128.27	1955.48
1372851012.93	1977.35
1373850908.52	2440.25
1374850785.89	1951.83
1375850679.66	1962.77
1376850584.37	1964.59
1377850467.20	1948.19
1378850357.33	1960.94
1379850247.46	1966.41
1380850143.05	1953.65
1381850038.64	1962.77
1382849917.84	1964.59
1383849824.36	1959.12
1384849699.91	2303.56
1385849600.97	1959.12
1386849502.03	1968.23
1387849386.69	1950.01
1388849278.64	1960.94
1389849157.83	1964.59
1390849064.36	1946.36
1391848939.90	1955.48
1392848837.32	1957.30
1393848736.56	1950.01
1394848615.75	1964.59
1395848522.28	2341.83
1396848412.40	1950.01
1397848304.35	1960.94
1398848194.48	1970.06
1399848082.78	1950.01
1400847974.73	1948.19
1401847864.86	1970.06
1402847753.16	1968.23
1403847650.58	1950.01
1404847542.53	1960.94
1405847432.65	1964.59
1406847315.49	2988.80
1407847214.73	2015.62
1408847110.32	1955.48
1409846996.80	1944.54
1410846896.04	1962.77
1411846789.81	1968.23
1412846676.29	1944.54
1413846564.59	1950.01
1414846456.54	1971.88
1415846346.67	1962.77
1416846240.44	1944.54
1417846128.74	2334.54
1418846013.40	3515.48
1419845909.00	1951.83
1420845802.77	1966.41
1421845700.18	1960.94
1422845590.31	1944.54
1423845478.61	1960.94
1424845370.56	1959.12
1425845258.86	1950.01
1426845163.57	1950.01
1427845044.58	1975.52
1428844925.60	2418.38
1429844830.30	1950.01
1430844722.25	1960.94
1431844614.20	1966.41
1432844498.86	1962.77
1433844390.81	2119.50
1434844280.93	1973.70
1435844185.64	1951.83
1436844066.65	1968.23
1437843964.07	1966.41
1438843861.48	1957.30
1439843737.03	2316.32
1440843639.91	1960.94
1441843531.86	1950.01
1442843423.81	1942.72
1443843321.23	1973.70
1444843200.42	1960.94
1445843090.55	1948.19
1446842980.67	1968.23
1447842879.91	1959.12
1448842768.21	1953.65
1449842652.87	1971.88
1450842552.11	2325.43
1451842438.59	1951.83
1452842332.36	1960.94
1453842224.31	1962.77
1454842116.26	1953.65
1455842011.85	1948.19
1456841901.98	1959.12
1457841790.28	1962.77
1458841684.05	1940.90
1459841579.65	1979.17
1460841464.31	1977.35
1461841359.90	2296.27
1462841253.67	1962.77
1463841134.68	1960.94
1464841037.57	1948.19
1465840927.69	1957.30
1466840814.17	2562.35
1467840704.30	1953.65
1468840588.96	3754.22
1469840488.20	1964.59
1470840383.79	1951.83
1471840266.63	1948.19
1472840169.51	2436.60
1472842617.05	3548.29
1473840048.70	2221.55
1474839953.41	1951.83
1475839847.18	1968.23
1476839731.84	1970.06
1477839620.14	1955.48
1478839506.62	1977.35
1479839402.22	1971.88
1480839305.10	1955.48
1481839189.76	1979.17
1482839087.17	1966.41
1483838970.01	2329.08
1484838860.14	1960.94
1485838763.02	1970.06
1486838651.32	1971.88
1487838541.45	1962.77
1488838422.46	1975.52
1489838316.23	1971.88
1490838206.36	1950.01
1491838098.31	1975.52
1492838003.01	1957.30
1493837889.49	1955.48
1494837774.15	2327.25
1495837673.39	1975.52
1496837567.16	1960.94
1497837459.11	1979.17
1498837343.77	1966.41
1499837239.36	1962.77
1500837120.38	1960.94
1501837023.26	1984.64
1502836913.39	1975.52
1503836794.40	1957.30
1504836691.82	1977.35
1505836587.41	2312.67
1506836473.89	1951.83
1507836367.66	1968.23
1508836254.14	1964.59
1509836149.74	1951.83
1510836043.51	3608.43
1511835933.63	1975.52
1512835825.58	1946.36
1513835713.89	1950.01
1514835607.66	1966.41
1515835492.31	1975.52
1516835397.02	2401.97
1517835274.39	1966.41
1518835171.81	3621.19
1519835074.69	1946.36
1520834950.24	1964.59
1521834856.76	1966.41
1522834739.60	1953.65
1523834637.02	1971.88
1524834527.14	1979.17
1525834411.80	1953.65
1526834309.22	1950.01
1527834190.23	2432.96
1528834085.82	1964.59
1529833979.59	3943.76
1530833873.37	1970.06
1531833759.85	1968.23
1532833657.26	1960.94
1533833547.39	1971.88
1534833437.51	2760.99
1535833327.64	2011.97
1536833221.41	1966.41
1537833106.07	1964.59
1538833001.66	2414.73
1539832904.55	1968.23
1540832791.03	1962.77
1541832684.80	1948.19
1542832574.92	1951.83
1543832468.70	1979.17
1544832353.35	1973.70
1545832243.48	1950.01
1546832137.25	1979.17
1547832021.91	1970.06
1548831922.97	1951.83
1549831816.74	2310.85
1550831699.58	1973.70
1551831604.28	1950.01
1552831485.30	1955.48
1553831382.71	1964.59
1554831265.55	1946.36
1555831166.61	1948.19
1556831056.74	1964.59
1557830939.57	1964.59
1558830833.34	1953.65
1559830728.94	1960.94
1560830620.89	2316.32
1561830498.26	1953.65
1562016084.48	4342.87
1562830402.96	2261.65
1563830300.38	1962.77
1564830181.39	1948.19
1565830071.52	1960.94
1566829974.40	1973.70
1567829853.59	1953.65
1568829751.01	3599.32
1569829632.02	1955.48
1570829529.44	1944.54
1571829428.67	2458.47
1572829313.33	1964.59
1573829208.93	1959.12
1574829099.05	1940.90
1575828994.65	1968.23
1576828892.06	1957.30
1577828778.54	1950.01
1578828670.49	1971.88
1579828558.80	1973.70
1580828450.74	1948.19
1581828340.87	1971.88
1582828229.17	2314.50
1583828130.23	1951.83
1584828024.01	1946.36
1585827912.31	1960.94
1586827802.44	1962.77
1587827694.38	1948.19
1588827584.51	1966.41
1589827469.17	1970.06
1590827370.23	1951.83
1591827251.24	1964.59
1592827146.84	1970.06
1593827047.90	2307.21
1594826928.91	1970.06
1595826829.97	1960.94
1596826709.16	1951.83
1597826602.93	1959.12
1598826504.00	1968.23
1599826388.65	1942.72
1600826286.07	1937.25
1601826165.26	1955.48
1602826064.50	1970.06
1603825963.74	1948.19
1604825841.11	2312.67
1605825738.52	1964.59
1606825621.36	1942.72
1607825518.77	1962.77
1608825410.72	1970.06
1609825299.03	1955.48
1610825196.44	1970.06
1611825082.92	1964.59
1612824978.52	1946.36
1613824879.58	1942.72
1614824764.24	1964.59
1615824658.01	2314.50
1616824546.31	1950.01
1617824438.26	1964.59
1618824332.03	3606.61
1619824220.33	1944.54
1620824119.57	1962.77
1621824000.59	1970.06
1622823899.83	1950.01
1623823791.77	1951.83
1624823674.61	1968.23
1625823572.03	1950.01
1626823453.04	2409.26
1627823350.46	3129.13
1628823240.58	1988.28
1629823134.35	135791.73
1630823028.12	3227.54
1631822918.25	2006.51
1632822804.73	1960.94
1633822707.61	1964.59
1634822588.63	1970.06
1635822487.87	1950.01
1636822368.88	1970.06
1637822268.12	2376.46
1638822156.42	1950.01
1639822048.37	1970.06
1640821947.61	1962.77
1641821826.80	1940.90
1642821722.39	1942.72
1643821607.05	1962.77
1644821511.76	1966.41
1645821409.17	1944.54
1646821282.90	1960.94
1647821185.78	1968.23
1648821083.20	2294.45
1649820962.39	1962.77
1650820867.09	1970.06
1651820742.64	1942.72
1652820640.06	1962.77
1653820532.00	1979.17
1654820427.60	1955.48
1655820314.08	1944.54
1656820200.56	1960.94
1657820105.27	1953.65
1658819988.10	1951.83
1659819881.87	2310.85
1660819777.47	1964.59
1661819660.30	1940.90
1662819555.90	4060.39
1663819444.20	2092.16
1664819343.44	1950.01
1665819235.39	1966.41
1666819118.22	1970.06
1667819017.46	1951.83
1668818898.48	6001.29
1669818795.89	1962.77
1670818687.84	2432.96
1671818583.43	1946.36
1672818471.74	1966.41
1673818356.40	1957.30
1674818255.63	1944.54
1675818142.12	1970.06
1676818041.35	1960.94
1677817933.30	1946.36
1678817821.61	1968.23
1679817708.09	1959.12
1680817598.21	1955.48
1681817497.45	2318.14
1682817389.40	1962.77
1683817270.41	1953.65
1684817167.83	1955.48
1685817052.49	1957.30
1686816953.55	1959.12
1687816843.67	1948.19
1688816735.62	1960.94
1689816627.57	2019.26
1690816515.88	1962.77
1691816409.65	1962.77
1692816301.59	2321.79
1693816197.19	1951.83
1694816090.96	1960.94
1695815968.33	1957.30
1696815867.57	1955.48
1697815764.98	1937.25
1698815644.17	1966.41
1699815541.59	3218.43
1700815435.36	1984.64
1701815325.49	1962.77
1702815204.68	1957.30
1703815102.09	2329.08
1704815004.98	1948.19
1705814882.35	1950.01
1706814787.05	1955.48
1707814671.71	1966.41
1708814567.30	1973.70
1709814459.25	1953.65
1710814343.91	1966.41
1711814241.33	1957.30
1712814140.57	1942.72
1713814025.22	1944.54
1714813924.46	2338.19
1715813800.01	1953.65
1716813695.60	1939.07
1717813589.37	1959.12
1718813479.50	4896.89
1719813378.74	1940.90
1720813263.40	1959.12
1721813151.70	1959.12
1722813041.83	1939.07
1723812935.60	1962.77
1724812827.55	1960.94
1725812719.49	2416.55
1726812611.44	1942.72
1726814565.10	4310.07
1727812505.21	2325.43
1728812404.45	1964.59
1729812287.29	1946.36
1730812175.59	1953.65
1731812071.19	1946.36
1732811959.49	1939.07
1733811853.26	1966.41
1734811737.92	1955.48
1735811635.33	1946.36
1736811536.40	2341.83
1737811415.59	1955.48
1738811313.00	1939.07
1739811195.84	1960.94
1740811087.79	1988.28
1741810992.49	1937.25
1742810884.44	1937.25
1743810763.63	1960.94
1744810664.69	1966.41
1745810549.35	1935.43
1746810452.24	1960.94
1747810331.43	2319.96
1748810225.20	1942.72
1749810109.86	1959.12
1750810012.74	1946.36
1751809902.87	1944.54
1752809789.35	1962.77
1753809681.30	1957.30
1754809569.60	1935.43
1755809472.48	1937.25
1756809364.43	1960.94
1757809243.62	1964.59
1758809150.15	2316.32
1759809027.52	1955.48
1760808924.94	1960.94
1761808816.88	1960.94
1762808707.01	1955.48
1763808604.43	1957.30
1764808492.73	1937.25
1765808384.68	1955.48
1766808283.92	1968.23
1767808168.57	1944.54
1768808056.88	4395.72
1769807947.00	1979.17
1770807844.42	1953.65
1771807740.01	1942.72
1772807624.67	1962.77
1773807516.62	1964.59
1774807399.46	1953.65
1775807295.05	1948.19
1776807197.93	1957.30
1777807086.24	1948.19
1778806978.19	1959.12
1779806866.49	2338.19
1780806754.79	1935.43
1781806644.92	1946.36
1782806535.05	1948.19
1783806437.93	1953.65
1784806322.59	1928.14
1785806218.18	1950.01
1786806110.13	1960.94
1787806000.26	1939.07
1788805894.03	1959.12
1789805782.33	1955.48
1790805666.99	4361.10
1791805558.94	2033.84
1792805449.06	1953.65
1793805344.66	1939.07
1794805238.43	1968.23
1795805135.84	1953.65
1796805020.50	1939.07
1797804914.27	1940.90
1798804797.11	1960.94
1799804687.24	1977.35
1800804593.76	1939.07
1801804474.78	2330.90
1802804366.73	1970.06
1803804265.96	1951.83
1804804146.98	1973.70
1805804051.68	1959.12
1806803929.05	1940.90
1807803824.65	1953.65
1808803709.31	1962.77
1809803614.01	1939.07
1810803507.78	1957.30
1811803396.09	1946.36
1812803286.21	2309.03
1813803169.05	1946.36
1814803070.11	1964.59
1815802965.70	1946.36
1816802854.01	1953.65
1817802736.84	1966.41
1818802632.44	3610.25
1819802524.38	1935.43
1820802414.51	1960.94
1821802306.46	1955.48
1822802203.87	1944.54
1823802090.36	2423.84
1824801976.84	1960.94
1825801879.72	1942.72
1826801764.38	1966.41
1827801659.97	1962.77
1828801540.99	1962.77
1829801434.76	1953.65
1830801341.28	1957.30
1831801216.83	1968.23
1832801116.07	1937.25
1833801008.02	1971.88
1834800898.14	2323.61
1835800782.80	1937.25
1836800674.75	1955.48
1837800572.17	1959.12
1838800462.29	1935.43
1839800352.42	1964.59
1840800246.19	1962.77
1841800139.96	1939.07
1842800033.73	1935.43
1843799923.86	1951.83
1844799819.45	1951.83
1845799713.22	2318.14
1846799592.41	1959.12
1847799493.47	1980.99
1848799379.96	1939.07
1849799273.73	1959.12
1850799162.03	1962.77
1851799055.80	1935.43
1852798945.93	1968.23
1853798832.41	1966.41
1854798729.82	1939.07
1855798623.60	1933.61
1856798511.90	2323.61
1857798409.32	1957.30
1858798295.80	1982.81
1859798184.10	1953.65
1860798079.69	1951.83
1861797973.46	1944.54
1862797859.95	1955.48
1863797744.60	1975.52
1864797649.31	1939.07
1865797530.32	1951.83
1866797424.09	1962.77
1867797317.87	2309.03
1868797213.46	3511.84
1869797105.41	1973.70
1870796984.60	1957.30
1871796883.84	1940.90
1872796779.43	1951.83
1873796662.27	1959.12
1874796563.33	1950.01
1875796455.28	1950.01
1876796349.05	1948.19
1877796226.42	1939.07
1878796120.19	2425.67
1879796021.25	1964.59
1880795904.08	1944.54
1881795803.32	1948.19
1882795695.27	1953.65
1883795579.93	1939.07
1884795473.70	1939.07
1885795367.47	1948.19
1886795259.42	1955.48
1887795145.90	1946.36
1888795034.21	1970.06
1889794935.27	2323.61
1890794819.92	1957.30
1891794720.99	1955.48
1892794618.40	1970.06
1893794493.95	1935.43
1894794396.83	1959.12
1895794274.20	1970.06
1896794175.26	1937.25
1897794054.45	1946.36
1898793955.51	1960.94
1899793847.46	1959.12
1900793735.76	2310.85
1901793631.36	1950.01
1902793523.31	1953.65
1903793418.90	1933.61
1904793307.20	1955.48
1905793191.86	1951.83
1906793085.63	1946.36
1907792973.94	1944.54
1908792873.18	1966.41
1909792768.77	1957.30
1910792657.07	1955.48
1911792554.49	2330.90
1912792446.44	1971.88
1913792323.81	1950.01
1914792215.75	1955.48
1915792113.17	1953.65
1916792008.76	1942.72
1917791893.42	1948.19
1918791783.55	4226.24
1919791688.25	2042.95
1920791561.98	1942.72
1921791470.33	2099.45
1922791353.16	11534.21
1923791246.94	2022.91
1924791137.06	4266.33
1925791032.66	1962.77
1926790926.43	1962.77
1927790807.44	1975.52
1928790701.21	1957.30
1929790600.45	1957.30
1930790488.75	1966.41
1931790386.17	1960.94
1932790265.36	1950.01
1933790157.31	2453.00
1934790049.26	1970.06
1935789937.56	1944.54
1936789836.80	1973.70
1937789728.75	1970.06
1938789617.05	1946.36
1939789505.36	1955.48
1940789402.77	1960.94
1941789281.96	1964.59
1942789175.73	1955.48
1943789074.97	1960.94
1944788966.92	2321.79
1945788860.69	2032.02
1946788748.99	1966.41
1947788644.59	1966.41
1948788540.18	1968.23
1949788426.66	1964.59
1950788320.43	1964.59
1951788203.27	1953.65
1952788098.86	1959.12
1953787987.17	1966.41
1954787884.58	1942.72
1955787769.24	2319.96
1956787675.77	1971.88
1957787553.14	1953.65
1958787450.55	1959.12
1959787351.62	1971.88
1960787228.98	1966.41
1961787111.82	1948.19
1962787014.70	1964.59
1963786910.30	1964.59
1964786805.89	1948.19
1965786683.26	1959.12
1966786571.56	2314.50
1967786472.62	1955.48
1968786370.04	3599.32
1969786251.05	1957.30
1970786150.29	1968.23
1971786047.71	1951.83
1972158466.71	92.94
1972160203.49	103.88
1972165309.97	145.80
1972785908.67	3672.21
1972809819.07	92.94
1972817365.79	182.24
1973785831.60	3905.49
1973791534.02	147.62
1974785729.02	3475.39
1974791094.28	145.80
1974791251.01	4628.99
1975785611.86	3160.11
1975788782.90	105.70
1975790845.90	147.62
1976785507.45	3448.05
1976792352.53	182.24
1977785408.51	3096.32
1978785278.59	2015.62
1979785174.18	2329.08
1980785064.31	1960.94
1981784954.44	1959.12
1982784844.56	1980.99
1983784743.80	1950.01
1984784624.81	1950.01
1985784516.76	1957.30
1986784405.07	1959.12
1987784307.95	1942.72
1988784192.61	2309.03
1989784086.38	1964.59
1990783980.15	1950.01
1991783859.34	1966.41
1992783754.93	1973.70
1993783657.82	1951.83
1994783540.65	1964.59
1995783436.25	1962.77
1996783317.26	33219.41
1996816547.61	5106.47
1997783214.68	2928.66
1998783113.92	1988.28
1999782994.93	2432.96
2000782890.52	1946.36
2001782778.83	1966.41
2002782676.24	1970.06
2003782562.72	1950.01
2004782454.67	1960.94
2005782357.56	1962.77
2006782236.75	1959.12
2007782137.81	1968.23
2008782035.22	1959.12
2009781912.59	1946.36
2010781813.65	2309.03
2011781696.49	1970.06
2012781597.55	1950.01
2013781489.50	1951.83
2014781372.33	1973.70
2015781264.28	1962.77
2016781158.05	1950.01
2017781050.00	1968.23
2018780949.24	3963.80
2019780824.79	1959.12
2020780724.03	1964.59
2021780606.86	2420.20
2022780502.46	1950.01
2023780405.34	1968.23
2024780291.82	1962.77
2025780172.83	1953.65
